(39341, 17626, 1, 125, 154)
(39373, 12130, 1, 13, 198)
(39397, 9488, 1, 191, 54)
(39409, 3834, 1, 185, 72)
(39461, 12176, 1, 175, 94)
(39509, 7670, 1, 103, 170)
(39521, 4360, 1, 145, 136)
(39541, 14353, 1, 135, 146)
(39569, 17048, 1, 65, 188)
(39581, 6041, 1, 59, 190)
(39709, 9272, 1, 197, 30)
(39733, 8629, 1, 23, 198)
(39749, 5561, 1, 193, 50)
(39761, 9691, 2, 119, 160)
(39769, 6748, 2, 165, 112)
(39821, 16976, 1, 61, 190)
(39829, 19110, 1, 25, 198)
(39841, 7057, 1, 175, 96)
(39857, 17425, 2, 199, 16)
(39869, 1706, 1, 187, 70)
(39877, 720, 1, 111, 166)
(39901, 4118, 1, 155, 126)
(39929, 14772, 1, 173, 100)
(39937, 1019, 1, 39, 196)
(39953, 5382, 1, 193, 52)
(39989, 9817, 1, 167, 110)
(40009, 13403, 2, 3, 200)
(40013, 12532, 1, 83, 182)
(40037, 19606, 1, 49, 194)
(40093, 2283, 1, 123, 158)
(40129, 15456, 1, 135, 148)
(40153, 2791, 3, 187, 72)
(40169, 15465, 2, 13, 200)
(40177, 11710, 1, 199, 24)
(40189, 14201, 1, 133, 150)
(40193, 1169, 1, 103, 172)
(40213, 6373, 1, 183, 82)
(40237, 3941, 1, 51, 194)
(40241, 10311, 2, 121, 160)
(40253, 11647, 1, 197, 38)
(40277, 4655, 1, 199, 26)
(40289, 9468, 1, 17, 200)
(40357, 9697, 1, 129, 154)
(40361, 4238, 2, 19, 200)
(40429, 3471, 1, 35, 198)
(40433, 19854, 2, 167, 112)
(40493, 7205, 1, 163, 118)
(40529, 17630, 1, 23, 200)
(40577, 637, 1, 191, 64)
(40597, 8685, 1, 201, 14)
(40609, 18179, 1, 105, 172)
(40637, 5846, 1, 139, 146)
(40693, 5143, 1, 87, 182)
(40697, 6283, 2, 149, 136)
(40709, 3430, 1, 95, 178)
(40801, 2030, 1, 201, 20)
(40813, 13537, 1, 3, 202)
(40829, 16372, 1, 5, 202)
(40841, 14090, 2, 29, 200)
(40849, 15662, 1, 193, 60)
(40853, 5865, 1, 7, 202)
(40897, 19318, 1, 199, 36)
(40933, 12950, 1, 177, 98)
(40949, 19478, 1, 185, 82)
(40961, 14541, 1, 31, 200)
(40973, 6288, 1, 13, 202)
(40993, 13421, 1, 113, 168)
(41017, 15277, 1, 51, 196)
(41057, 12767, 1, 119, 164)
(41077, 17371, 1, 201, 26)
(41081, 2902, 2, 85, 184)
(41113, 16278, 3, 197, 48)
(41117, 4875, 1, 59, 194)
(41141, 19704, 1, 71, 190)
(41149, 1745, 1, 165, 118)
(41161, 19842, 2, 195, 56)
(41177, 14271, 2, 101, 176)
(41189, 13634, 1, 145, 142)
(41201, 1035, 1, 199, 40)
(41213, 20505, 1, 203, 2)
(41221, 11882, 1, 111, 170)
(41233, 11716, 1, 183, 88)
(41257, 15903, 3, 179, 96)
(41269, 6327, 1, 137, 150)
(41281, 2455, 1, 185, 84)
(41333, 16165, 1, 23, 202)
(41341, 3384, 1, 171, 110)
(41357, 7461, 1, 61, 194)
(41381, 6500, 1, 191, 70)
(41389, 7853, 1, 195, 58)
(41413, 12340, 1, 47, 198)
(41453, 1018, 1, 163, 122)
(41513, 15172, 1, 197, 52)
(41521, 8512, 1, 39, 200)
(41549, 16938, 1, 157, 130)
(41593, 1924, 1, 173, 108)
(41597, 11950, 1, 181, 94)
(41609, 14553, 1, 203, 20)
(41617, 204, 1, 1, 204)
(41621, 15973, 1, 185, 86)
(41641, 8369, 1, 5, 204)
(41669, 736, 1, 113, 170)
(41681, 8128, 1, 41, 200)
(41729, 16430, 1, 127, 160)
(41737, 7570, 1, 11, 204)
(41761, 289, 1, 145, 144)
(41777, 7039, 1, 89, 184)
(41801, 9257, 1, 149, 140)
(41809, 3019, 1, 97, 180)
(41813, 18779, 1, 167, 118)
(41849, 19460, 2, 43, 200)
(41893, 10162, 1, 33, 202)
(41897, 19880, 1, 59, 196)
(41941, 19882, 1, 135, 154)
(41953, 458, 1, 183, 92)
(41957, 17574, 1, 191, 74)
(41969, 18602, 1, 185, 88)
(41981, 15979, 1, 155, 134)
(42013, 15065, 1, 53, 198)
(42017, 12679, 1, 169, 116)
(42061, 6976, 1, 205, 6)
(42073, 11792, 1, 157, 132)
(42089, 15809, 2, 205, 8)
(42101, 846, 1, 199, 50)
(42157, 20110, 1, 109, 174)
(42169, 3497, 1, 205, 12)
(42181, 2919, 1, 159, 130)
(42193, 15603, 2, 73, 192)
(42197, 14997, 1, 121, 166)
(42209, 3588, 1, 47, 200)
(42221, 9062, 1, 205, 14)
(42257, 20575, 1, 191, 76)
(42281, 13200, 2, 205, 16)
(42293, 4515, 1, 103, 178)
(42337, 6740, 1, 201, 44)
(42349, 11775, 1, 205, 18)
(42373, 9677, 1, 127, 162)
(42397, 9834, 1, 69, 194)
(42409, 4951, 1, 197, 60)
(42433, 14731, 1, 193, 72)
(42437, 206, 1, 1, 206)
(42457, 1457, 1, 29, 204)
(42461, 8451, 1, 5, 206)
(42473, 4173, 2, 173, 112)
(42509, 5806, 1, 205, 22)
(42533, 3506, 1, 97, 182)
(42557, 15494, 1, 11, 206)
(42569, 16529, 1, 85, 188)
(42577, 16488, 1, 31, 204)
(42589, 19291, 1, 117, 170)
(42641, 653, 1, 65, 196)
(42649, 9405, 1, 195, 68)
(42677, 9019, 1, 71, 194)
(42689, 462, 1, 185, 92)
(42697, 6992, 1, 171, 116)
(42701, 14789, 1, 205, 26)
(42709, 9357, 1, 105, 178)
(42737, 6872, 1, 199, 56)
(42773, 6660, 1, 167, 122)
(42793, 1114, 3, 77, 192)
(42797, 13504, 1, 19, 206)
(42821, 6916, 1, 161, 130)
(42829, 1908, 1, 45, 202)
(42841, 7350, 1, 35, 204)
(42853, 21323, 1, 207, 2)
(42901, 854, 1, 201, 50)
(42929, 14212, 1, 145, 148)
(42937, 8646, 3, 149, 144)
(42953, 3690, 2, 163, 128)
(42961, 17541, 1, 169, 120)
(42989, 19684, 1, 83, 190)
(43013, 9156, 1, 47, 202)
(43037, 11457, 1, 139, 154)
(43049, 6720, 2, 205, 32)
(43093, 6594, 1, 183, 98)
(43117, 2509, 1, 189, 86)
(43133, 1211, 1, 107, 178)
(43177, 15641, 1, 69, 196)
(43189, 15035, 1, 135, 158)
(43201, 13677, 1, 199, 60)
(43237, 19036, 1, 159, 134)
(43261, 16725, 1, 75, 194)
(43313, 18533, 2, 7, 208)
(43321, 15638, 1, 205, 36)
(43397, 19592, 1, 31, 206)
(43441, 18551, 2, 185, 96)
(43457, 15299, 1, 71, 196)
(43481, 13262, 2, 59, 200)
(43517, 14604, 1, 149, 146)
(43541, 15112, 1, 121, 170)
(43573, 3988, 1, 153, 142)
(43577, 11315, 2, 181, 104)
(43597, 20099, 1, 141, 154)
(43609, 15330, 2, 165, 128)
(43613, 13170, 1, 53, 202)
(43633, 7799, 1, 207, 28)
(43649, 9273, 1, 193, 80)
(43661, 11233, 1, 35, 206)
(43669, 19076, 1, 87, 190)
(43717, 7321, 1, 209, 6)
(43721, 12898, 2, 61, 200)
(43753, 8432, 3, 83, 192)
(43777, 20924, 1, 159, 136)
(43781, 4399, 1, 209, 10)
(43789, 17729, 1, 205, 42)
(43793, 1895, 2, 23, 208)
(43801, 13253, 1, 195, 76)
(43853, 5576, 1, 173, 118)
(43889, 5275, 2, 25, 208)
(43913, 17738, 1, 203, 52)
(43933, 18169, 1, 133, 162)
(43961, 3002, 1, 205, 44)
(43969, 16049, 1, 63, 200)
(43973, 9114, 1, 193, 82)
(43997, 17016, 1, 181, 106)
(44017, 5394, 1, 49, 204)
(44021, 18303, 1, 89, 190)
(44029, 12172, 1, 123, 170)
(44041, 18201, 1, 75, 196)
(44053, 8505, 1, 57, 202)
(44089, 14007, 3, 85, 192)
(44101, 210, 1, 1, 210)
(44129, 18870, 1, 145, 152)
(44189, 3422, 1, 155, 142)
(44201, 18835, 2, 115, 176)
(44221, 4001, 1, 11, 210)
(44249, 10429, 1, 157, 140)
(44257, 12917, 1, 209, 24)
(44269, 20448, 1, 13, 210)
(44273, 7954, 2, 167, 128)
(44281, 17467, 1, 109, 180)
(44293, 10485, 1, 207, 38)
(44357, 1698, 1, 209, 26)
(44381, 16584, 1, 91, 190)
(44389, 7821, 1, 17, 210)
(44417, 16002, 1, 161, 136)
(44449, 18896, 1, 207, 40)
(44453, 15734, 1, 113, 178)
(44497, 4870, 2, 201, 64)
(44501, 12076, 1, 199, 70)
(44533, 4273, 1, 73, 198)
(44537, 11187, 1, 211, 4)
(44549, 10947, 1, 175, 118)
(44617, 10436, 1, 171, 124)
(44621, 4441, 1, 211, 10)
(44633, 9656, 2, 37, 208)
(44641, 19476, 1, 55, 204)
(44657, 15265, 1, 79, 196)
(44701, 299, 1, 149, 150)
(44729, 14619, 1, 205, 52)
(44741, 4938, 1, 145, 154)
(44753, 7380, 1, 97, 188)
(44773, 20613, 1, 63, 202)
(44777, 14006, 2, 211, 16)
(44789, 2413, 1, 167, 130)
(44797, 8429, 1, 101, 186)
(44809, 9712, 1, 203, 60)
(44893, 10938, 1, 197, 78)
(44909, 16400, 1, 115, 178)
(44917, 5938, 1, 121, 174)
(44953, 15055, 1, 3, 212)
(45013, 3613, 1, 137, 162)
(45053, 7990, 1, 203, 62)
(45061, 13089, 1, 31, 210)
(45077, 17668, 1, 199, 74)
(45121, 4678, 1, 135, 164)
(45137, 18208, 2, 119, 176)
(45161, 2423, 2, 205, 56)
(45181, 4382, 1, 165, 134)
(45197, 15637, 1, 211, 26)
(45233, 5334, 1, 17, 212)
(45281, 10183, 1, 209, 40)
(45289, 8056, 2, 45, 208)
(45293, 673, 1, 67, 202)
(45317, 14947, 1, 191, 94)
(45329, 14279, 1, 73, 200)
(45337, 21557, 1, 61, 204)
(45341, 20185, 1, 155, 146)
(45361, 20646, 1, 145, 156)
(45377, 12541, 1, 199, 76)
(45389, 11735, 1, 205, 58)
(45413, 6035, 1, 143, 158)
(45433, 17064, 2, 213, 8)
(45481, 16772, 2, 141, 160)
(45497, 13726, 1, 179, 116)
(45533, 2774, 1, 197, 82)
(45541, 7768, 1, 129, 170)
(45553, 880, 1, 207, 52)
(45557, 19961, 1, 89, 194)
(45569, 3654, 1, 25, 212)
(45589, 1245, 1, 183, 110)
(45613, 3637, 1, 163, 138)
(45641, 19328, 1, 85, 196)
(45673, 11849, 1, 27, 212)
(45677, 6711, 1, 211, 34)
(45697, 478, 1, 191, 96)
(45737, 6712, 2, 109, 184)
(45757, 6825, 1, 181, 114)
(45817, 8903, 1, 211, 36)
(45821, 9207, 1, 5, 214)
(45833, 677, 1, 203, 68)
(45841, 20449, 1, 65, 204)
(45853, 6243, 1, 213, 22)
(45869, 9621, 1, 205, 62)
(45893, 7312, 1, 113, 182)
(45949, 18161, 1, 43, 210)
(45953, 17844, 1, 103, 188)
(45989, 21249, 1, 145, 158)
(46021, 12258, 1, 15, 214)
(46049, 13526, 2, 143, 160)
(46061, 16527, 1, 131, 170)
(46073, 11297, 2, 53, 208)
(46093, 7217, 1, 83, 198)
(46133, 18956, 1, 73, 202)
(46141, 6745, 1, 171, 130)
(46153, 8234, 1, 213, 28)
(46181, 10164, 1, 209, 50)
(46229, 23007, 1, 215, 2)
(46237, 11019, 1, 21, 214)
(46261, 7746, 1, 215, 6)
(46273, 22896, 1, 97, 192)
(46301, 19252, 1, 101, 190)
(46309, 14775, 1, 47, 210)
(46337, 2601, 1, 89, 196)
(46349, 4838, 1, 115, 182)
(46381, 13349, 1, 205, 66)
(46441, 22832, 4, 179, 120)
(46457, 5284, 1, 211, 44)
(46477, 7247, 1, 109, 186)
(46489, 12635, 1, 195, 92)
(46549, 2598, 1, 215, 18)
(46573, 12674, 1, 147, 158)
(46589, 6304, 1, 133, 170)
(46601, 18269, 2, 125, 176)
(46633, 17705, 1, 187, 108)
(46649, 683, 1, 205, 68)
(46681, 9293, 3, 5, 216)
(46757, 15076, 1, 31, 214)
(46769, 9606, 2, 185, 112)
(46817, 12544, 1, 209, 56)
(46829, 1082, 1, 173, 130)
(46853, 15779, 1, 193, 98)
(46861, 13458, 1, 195, 94)
(46877, 12142, 1, 139, 166)
(46889, 12426, 2, 83, 200)
(46901, 19851, 1, 215, 26)
(46933, 6463, 1, 167, 138)
(46957, 10187, 1, 189, 106)
(46993, 18181, 1, 137, 168)
(46997, 19129, 1, 199, 86)
(47017, 19808, 3, 19, 216)
(47041, 15941, 1, 121, 180)
(47057, 11417, 1, 169, 136)
(47093, 23438, 1, 217, 2)
(47129, 15812, 2, 155, 152)
(47137, 9366, 1, 151, 156)
(47149, 13515, 1, 157, 150)
(47161, 23189, 4, 181, 120)
(47189, 14135, 1, 217, 10)
(47221, 21952, 1, 185, 114)
(47237, 12617, 1, 161, 146)
(47269, 5543, 1, 145, 162)
(47293, 3029, 1, 203, 78)
(47297, 22286, 1, 191, 104)
(47309, 12491, 1, 125, 178)
(47317, 2432, 1, 39, 214)
(47353, 10402, 1, 173, 132)
(47381, 4187, 1, 215, 34)
(47389, 12349, 1, 165, 142)
(47417, 3443, 1, 179, 124)
(47441, 7988, 1, 95, 196)
(47497, 14733, 3, 29, 216)
(47501, 8342, 1, 205, 74)
(47513, 1271, 2, 187, 112)
(47521, 1326, 1, 215, 36)
(47533, 15917, 1, 3, 218)
(47569, 5470, 1, 87, 200)
(47581, 20165, 1, 59, 210)
(47609, 7739, 2, 203, 80)
(47629, 488, 1, 195, 98)
(47653, 17284, 1, 193, 102)
(47657, 11067, 2, 211, 56)
(47681, 15207, 1, 185, 116)
(47701, 10068, 1, 199, 90)
(47713, 17521, 2, 177, 128)
(47717, 2249, 1, 191, 106)
(47737, 12284, 2, 171, 136)
(47741, 309, 1, 155, 154)
(47777, 11201, 1, 209, 64)
(47797, 1665, 1, 201, 86)
(47809, 21958, 1, 135, 172)
(47837, 18000, 1, 101, 194)
(47857, 7272, 1, 79, 204)
(47869, 22024, 1, 213, 50)
(47881, 8202, 3, 35, 216)
(47917, 7227, 1, 179, 126)
(47933, 12278, 1, 203, 82)
(47969, 6109, 1, 55, 212)
(47977, 12049, 1, 219, 4)
(47981, 15405, 1, 109, 190)
(48017, 4437, 1, 119, 184)
(48029, 4518, 1, 85, 202)
(48049, 15651, 1, 175, 132)
(48073, 19410, 1, 213, 52)
(48109, 21590, 1, 205, 78)
(48121, 23262, 1, 211, 60)
(48157, 10335, 1, 219, 14)
(48193, 21141, 1, 57, 212)
(48197, 18693, 1, 49, 214)
(48221, 3121, 1, 139, 170)
(48281, 2655, 2, 91, 200)
(48313, 15350, 3, 107, 192)
(48337, 17679, 1, 41, 216)
(48341, 3148, 1, 215, 46)
(48353, 16587, 1, 137, 172)
(48397, 4749, 1, 51, 214)
(48409, 16063, 1, 3, 220)
(48413, 492, 1, 197, 98)
(48437, 8762, 1, 199, 94)
(48449, 13874, 1, 7, 220)
(48473, 22600, 1, 163, 148)
(48481, 10798, 1, 9, 220)
(48497, 19240, 1, 121, 184)
(48533, 8946, 1, 217, 38)
(48541, 7648, 1, 165, 146)
(48589, 10875, 1, 67, 210)
(48593, 13316, 2, 73, 208)
(48649, 10460, 2, 93, 200)
(48661, 21320, 1, 105, 194)
(48673, 13616, 1, 143, 168)
(48677, 17250, 1, 79, 206)
(48733, 2517, 1, 213, 58)
(48757, 6554, 1, 119, 186)
(48761, 17953, 1, 19, 220)
(48781, 11764, 1, 141, 170)
(48809, 16105, 1, 197, 100)
(48817, 20851, 2, 199, 96)
(48821, 7985, 1, 55, 214)
(48857, 12159, 1, 221, 4)
(48869, 9516, 1, 113, 190)
(48889, 14338, 2, 75, 208)
(48953, 7234, 2, 203, 88)
(48973, 23778, 1, 173, 138)
(48989, 16434, 1, 155, 158)
(49009, 7046, 2, 153, 160)
(49033, 11736, 1, 117, 188)
(49037, 17529, 1, 221, 14)
(49057, 22030, 1, 49, 216)
(49069, 7525, 1, 163, 150)
(49081, 14605, 1, 205, 84)
(49109, 12477, 1, 185, 122)
(49117, 13008, 1, 219, 34)
(49121, 2527, 1, 175, 136)
(49157, 11290, 1, 209, 74)
(49169, 17395, 1, 65, 212)
(49177, 11448, 1, 189, 116)
(49193, 6386, 2, 77, 208)
(49201, 20408, 2, 135, 176)
(49253, 11636, 1, 127, 182)
(49261, 11620, 1, 195, 106)
(49277, 6678, 1, 59, 214)
(49297, 7875, 3, 169, 144)
(49333, 21111, 1, 7, 222)
(49369, 17689, 4, 187, 120)
(49393, 23672, 2, 217, 48)
(49409, 8152, 1, 97, 200)
(49417, 10286, 3, 221, 24)
(49429, 5414, 1, 73, 210)
(49433, 4430, 1, 67, 212)
(49477, 16060, 1, 191, 114)
(49481, 14252, 2, 125, 184)
(49529, 6013, 1, 173, 140)
(49537, 13356, 1, 89, 204)
(49549, 14319, 1, 45, 218)
(49597, 1426, 1, 139, 174)
(49613, 315, 1, 157, 158)
(49633, 4394, 1, 113, 192)
(49669, 14758, 1, 175, 138)
(49681, 12650, 1, 55, 216)
(49697, 19090, 1, 151, 164)
(49741, 18231, 1, 221, 30)
(49757, 11689, 1, 149, 166)
(49789, 3406, 1, 117, 190)
(49801, 24651, 2, 99, 200)
(49853, 6131, 1, 187, 122)
(49877, 6492, 1, 169, 146)
(49921, 17926, 1, 39, 220)
(49937, 7320, 1, 191, 116)
(49957, 1802, 1, 111, 194)
(49993, 11031, 1, 213, 68)
(50021, 18466, 1, 65, 214)
(50033, 24143, 1, 143, 172)
(50053, 13916, 1, 223, 18)
(50069, 12110, 1, 215, 62)
(50077, 22866, 1, 219, 46)
(50093, 19401, 1, 173, 142)
(50101, 18687, 1, 185, 126)
(50129, 17534, 1, 223, 20)
(50153, 1206, 2, 83, 208)
(50177, 224, 1, 1, 224)
(50221, 16471, 1, 125, 186)
(50261, 24073, 1, 119, 190)
(50273, 14465, 1, 73, 212)
(50321, 19660, 2, 215, 64)
(50329, 11590, 2, 165, 152)
(50333, 8543, 1, 53, 218)
(50341, 24212, 1, 79, 210)
(50377, 19824, 3, 61, 216)
(50417, 11148, 1, 199, 104)
(50441, 23965, 2, 221, 40)
(50461, 21198, 1, 219, 50)
(50497, 23877, 1, 129, 184)
(50513, 1812, 1, 223, 28)
(50549, 24811, 1, 55, 218)
(50581, 23761, 1, 215, 66)
(50593, 9776, 1, 207, 88)
(50741, 2937, 1, 121, 190)
(50753, 1593, 2, 223, 32)
(50773, 15139, 1, 57, 218)
(50777, 1149, 1, 221, 44)
(50789, 15381, 1, 175, 142)
(50821, 3614, 1, 225, 14)
(50833, 13441, 2, 87, 208)
(50849, 23178, 1, 215, 68)
(50857, 1444, 2, 141, 176)
(50873, 2640, 1, 77, 212)
(50893, 20421, 1, 157, 162)
(50909, 19899, 1, 197, 110)
(50929, 19279, 1, 177, 140)
(50957, 5534, 1, 221, 46)
(50969, 814, 1, 125, 188)
(50989, 10441, 1, 83, 210)
(50993, 23818, 1, 167, 152)
(51001, 15996, 1, 51, 220)
(51061, 24170, 1, 169, 150)
(51109, 20898, 1, 225, 22)
(51133, 7140, 1, 43, 222)
(51137, 14839, 1, 31, 224)
(51157, 5659, 1, 9, 226)
(51169, 19047, 1, 137, 180)
(51193, 16369, 1, 147, 172)
(51197, 9288, 1, 11, 226)
(51217, 7389, 1, 201, 104)
(51229, 4583, 1, 123, 190)
(51241, 19747, 3, 205, 96)
(51257, 1132, 2, 181, 136)
(51329, 8977, 1, 223, 40)
(51341, 19514, 1, 221, 50)
(51349, 8747, 1, 135, 182)
(51361, 23185, 2, 175, 144)
(51413, 12980, 1, 103, 202)
(51421, 23308, 1, 75, 214)
(51437, 24353, 1, 19, 226)
(51449, 11061, 2, 107, 200)
(51461, 3248, 1, 95, 206)
(51473, 10131, 1, 127, 188)
(51481, 20857, 1, 195, 116)
(51517, 9802, 1, 21, 226)
(51521, 321, 1, 161, 160)
(51577, 25177, 1, 211, 84)
(51581, 4660, 1, 155, 166)
(51593, 19319, 2, 227, 8)
(51613, 508, 1, 203, 102)
(51637, 14129, 1, 201, 106)
(51673, 4325, 1, 227, 12)
(51713, 15967, 1, 217, 68)
(51721, 22699, 1, 139, 180)
(51749, 13531, 1, 65, 218)
(51769, 1944, 2, 213, 80)
(51797, 20024, 1, 119, 194)
(51817, 25654, 1, 101, 204)
(51829, 6415, 1, 105, 202)
(51853, 14391, 1, 227, 18)
(51869, 22744, 1, 187, 130)
(51893, 25377, 1, 137, 182)
(51913, 21214, 2, 93, 208)
(51929, 7778, 1, 227, 20)
(51941, 1780, 1, 175, 146)
(51949, 10124, 1, 195, 118)
(51973, 1838, 1, 113, 198)
(51977, 17639, 2, 221, 56)
(52009, 20758, 1, 5, 228)
(52021, 14615, 1, 89, 210)
(52057, 15451, 2, 219, 64)
(52069, 17819, 1, 225, 38)
(52081, 4245, 1, 135, 184)
(52121, 23928, 1, 61, 220)
(52153, 8006, 1, 13, 228)
(52177, 10500, 1, 159, 164)
(52181, 8179, 1, 185, 134)
(52189, 14865, 1, 165, 158)
(52201, 1165, 2, 45, 224)
(52237, 19525, 1, 99, 206)
(52249, 4044, 3, 155, 168)
(52253, 4397, 1, 107, 202)
(52289, 20363, 1, 95, 208)
(52301, 16431, 1, 35, 226)
(52313, 16823, 1, 227, 28)
(52321, 2355, 1, 111, 200)
(52361, 15333, 1, 181, 140)
(52369, 1666, 1, 63, 220)
(52433, 7054, 1, 223, 52)
(52453, 4815, 1, 207, 98)
(52457, 13057, 1, 229, 4)
(52489, 11756, 3, 125, 192)
(52501, 13843, 1, 201, 110)
(52517, 5026, 1, 209, 94)
(52529, 3903, 1, 175, 148)
(52541, 5277, 1, 229, 10)
(52553, 18058, 2, 227, 32)
(52561, 10746, 1, 225, 44)
(52609, 16844, 1, 25, 228)
(52673, 3799, 1, 97, 208)
(52697, 9895, 2, 229, 16)
(52709, 7996, 1, 145, 178)
(52721, 9690, 1, 185, 136)
(52733, 1339, 1, 197, 118)
(52757, 2568, 1, 41, 226)
(52769, 6069, 1, 113, 200)
(52813, 325, 1, 163, 162)
(52817, 17714, 1, 161, 164)
(52837, 22598, 1, 159, 166)
(52861, 23413, 1, 219, 70)
(52889, 5529, 1, 67, 220)
(52901, 230, 1, 1, 230)
(52937, 9102, 2, 221, 64)
(52957, 3096, 1, 171, 154)
(52973, 1400, 1, 227, 38)
(52981, 11748, 1, 9, 230)
(53017, 24309, 3, 229, 24)
(53069, 12229, 1, 13, 230)
(53077, 16168, 1, 151, 174)
(53089, 4931, 1, 183, 140)
(53093, 11904, 1, 223, 58)
(53101, 1175, 1, 45, 226)
(53113, 11470, 2, 213, 88)
(53117, 10206, 1, 229, 26)
(53129, 3979, 2, 227, 40)
(53149, 22674, 1, 75, 218)
(53161, 12324, 1, 69, 220)
(53173, 15682, 1, 217, 78)
(53189, 6244, 1, 17, 230)
(53197, 18535, 1, 221, 66)
(53201, 13538, 2, 55, 224)
(53233, 18345, 1, 177, 148)
(53269, 18141, 1, 185, 138)
(53281, 15860, 1, 215, 84)
(53309, 6302, 1, 203, 110)
(53353, 8658, 1, 37, 228)
(53377, 13402, 1, 231, 4)
(53381, 20122, 1, 191, 130)
(53401, 3013, 1, 195, 124)
(53437, 18056, 1, 219, 74)
(53441, 7530, 1, 71, 220)
(53453, 4168, 1, 77, 218)
(53549, 4094, 1, 157, 170)
(53569, 11112, 1, 135, 188)
(53593, 14409, 1, 93, 212)
(53597, 23639, 1, 229, 34)
(53609, 25247, 1, 155, 172)
(53617, 23443, 2, 231, 16)
(53629, 3964, 1, 27, 230)
(53633, 26399, 1, 193, 128)
(53653, 17004, 1, 183, 142)
(53657, 4551, 2, 59, 224)
(53681, 5907, 1, 209, 100)
(53693, 5723, 1, 197, 122)
(53717, 25352, 1, 89, 214)
(53773, 12838, 1, 67, 222)
(53777, 2138, 2, 151, 176)
(53813, 11159, 1, 217, 82)
(53849, 21586, 2, 5, 232)
(53857, 6966, 1, 201, 116)
(53861, 20842, 1, 31, 230)
(53881, 15216, 3, 85, 216)
(53897, 2647, 2, 61, 224)
(53917, 26378, 1, 139, 186)
(53993, 24902, 2, 13, 232)
(54001, 18452, 1, 199, 120)
(54013, 12132, 1, 187, 138)
(54037, 18714, 1, 231, 26)
(54049, 7222, 1, 15, 232)
(54101, 8857, 1, 55, 226)
(54121, 329, 1, 165, 164)
(54133, 21719, 1, 167, 162)
(54181, 9881, 1, 159, 170)
(54193, 23056, 1, 47, 228)
(54217, 23522, 2, 189, 136)
(54269, 20528, 1, 37, 230)
(54277, 840, 1, 129, 194)
(54293, 27030, 1, 233, 2)
(54361, 12908, 2, 219, 80)
(54377, 6174, 1, 229, 44)
(54401, 7529, 1, 65, 224)
(54409, 8928, 2, 195, 128)
(54413, 5242, 1, 83, 218)
(54421, 13960, 1, 39, 230)
(54437, 19095, 1, 191, 134)
(54449, 15255, 1, 25, 232)
(54469, 23724, 1, 225, 62)
(54493, 5125, 1, 117, 202)
(54497, 522, 1, 209, 104)
(54517, 8024, 1, 231, 34)
(54521, 4909, 1, 211, 100)
(54541, 11273, 1, 179, 150)
(54577, 4295, 1, 89, 216)
(54581, 23968, 1, 41, 230)
(54601, 8796, 1, 149, 180)
(54617, 7908, 1, 221, 76)
(54629, 21068, 1, 223, 70)
(54673, 5383, 1, 193, 132)
(54709, 13808, 1, 103, 210)
(54713, 9206, 2, 107, 208)
(54721, 26509, 1, 225, 64)
(54773, 12459, 1, 233, 22)
(54829, 5262, 1, 125, 198)
(54833, 9349, 1, 217, 88)
(54869, 12417, 1, 137, 190)
(54877, 19934, 1, 11, 234)
(54881, 9842, 1, 145, 184)
(54917, 18131, 1, 209, 106)
(54941, 20873, 1, 229, 50)
(54949, 8494, 1, 207, 110)
(54973, 12904, 1, 213, 98)
(55001, 20937, 2, 155, 176)
(55009, 6997, 1, 55, 228)
(55021, 2415, 1, 205, 114)
(55049, 12576, 2, 35, 232)
(55057, 22192, 1, 129, 196)
(55061, 4098, 1, 215, 94)
(55073, 5909, 1, 233, 28)
(55109, 22283, 1, 47, 230)
(55117, 8715, 1, 19, 234)
(55201, 9506, 1, 151, 180)
(55213, 12187, 1, 77, 222)
(55217, 10107, 2, 71, 224)
(55229, 27497, 1, 235, 2)
(55249, 10559, 1, 225, 68)
(55313, 12107, 2, 233, 32)
(55333, 14812, 1, 127, 198)
(55337, 18621, 2, 211, 104)
(55373, 2683, 1, 227, 62)
(55381, 24377, 1, 25, 234)
(55441, 14440, 2, 215, 96)
(55457, 11158, 1, 169, 164)
(55469, 23820, 1, 163, 170)
(55501, 2172, 1, 51, 230)
(55529, 12840, 2, 173, 160)
(55541, 5705, 1, 185, 146)
(55589, 22870, 1, 175, 158)
(55609, 6026, 6, 203, 120)
(55621, 17644, 1, 145, 186)
(55633, 2029, 2, 137, 192)
(55661, 11618, 1, 115, 206)
(55673, 6479, 2, 43, 232)
(55681, 6445, 1, 95, 216)
(55697, 236, 1, 1, 236)
(55717, 19763, 1, 31, 234)
(55721, 11097, 1, 5, 236)
(55733, 22006, 1, 233, 38)
(55793, 21070, 1, 143, 188)
(55813, 5006, 1, 223, 78)
(55817, 10170, 1, 11, 236)
(55829, 17658, 1, 215, 98)
(55837, 23471, 1, 69, 226)
(55849, 16129, 2, 45, 232)
(55889, 23747, 1, 233, 40)
(55897, 12646, 1, 221, 84)
(55901, 2141, 1, 235, 26)
(55921, 14928, 1, 15, 236)
(55933, 6368, 1, 123, 202)
(55949, 9007, 1, 205, 118)
(55997, 23288, 1, 101, 214)
(56009, 10010, 1, 235, 28)
(56041, 10278, 1, 229, 60)
(56053, 14675, 1, 233, 42)
(56081, 4405, 1, 191, 140)
(56093, 1381, 1, 203, 122)
(56101, 18950, 1, 225, 74)
